Crop,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Rice,Winter,Rajshahi,3929.0,13846,5800.3,-1583015.23,-4939.17,3.5240519216085517
Rice,Summer,Dhaka,389140.0,1155877,1967.5,57682312.0,117633.4,2.9703371537235954
Rice,Winter,Gazipur,3167000.0,4702000,810.0999999999999,498100970.0,1039110.0,1.4846858225449953
Rice,Summer,Narayanganj,339990.0,1463054,310.1,55396682.4,116796.3,4.30322656548722
Rice,Monsoon,Jamalpur,16804.0,36471,2110.8,1653519.6400000001,2545.3199999999997,2.17037610092835
Rice,Summer,Kushtia,29947.0,75449,216.39999999999998,2520799.12,3882.51,2.5194176378268276
Rice,Summer,Natore,13680.0,45267,1364.7,1291673.6,1514.3999999999996,3.3089912280701754
Rice,Winter,Gazipur,3255000.0,5398000,1091.9,539688050.0,778200.0,1.6583717357910905
Rice,Winter,Cox's Bazar,495113.0,1690109,546.4,73742258.48,160387.29,3.413582353927285
Rice,Winter,Satkhira,5460.0,15440,1172.7,-114388.0,-1089.0,2.827838827838828
Rice,Monsoon,Satkhira,168570.0,240310,1025.9,25266577.4,25656.9,1.4255798777955746
Rice,Monsoon,Noakhali,8431.0,28216,451.9,-86585.45999999996,-1229.49,3.3466967145059896
Rice,Winter,Comilla,16213.0,43642,3679.3,720685.69,1377.5100000000002,2.691790538456794
Rice,Monsoon,Noakhali,5884.0,16837,357.70000000000005,-1070857.56,-4058.2799999999997,2.8614887831407207
Rice,Winter,Barisal,4028620.0,7653780,1952.5,397027656.0,1165299.8,1.8998515620733651
Rice,Monsoon,Brahmanbaria,80579.0,137418,518.1,6229533.27,14950.54,1.7053822956353393
Rice,Autumn,Khulna,70498.28,170262,2931.8,10710469.29,13919.587200000002,2.4151227519309693
Rice,Monsoon,Noakhali,8105.0,15279,-34.10000000000002,-1139816.35,-3811.65,1.8851326341764343
Rice,Monsoon,Narayanganj,1931603.0,5183385,1001.9000000000001,275296493.1,170844.27,2.6834629061975988
Rice,Autumn,Mymensingh,2939790.0,4444354,1007.0,287599184.3,761345.4,1.5117930192292646
Rice,Monsoon,Kushtia,5837445.0,12434053,396.70000000000005,920790939.9,1923356.85,2.13005056150422
Rice,Monsoon,Kushtia,5837445.0,12434053,396.70000000000005,920790939.9,1923356.85,2.13005056150422
Rice,Winter,Barisal,4086590.0,10074261,1360.1,583545833.6,364793.1,2.465199836538532
Rice,Autumn,Dhaka,539665.0,557764,1365.5,49978913.05,131312.9,1.0335374723207915
Rice,Monsoon,Narsingdi,2849000.0,11390000,138.89999999999998,428629200.0,880190.0,3.997893997893998
Rice,Summer,Tangail,37400.0,72500,1114.8,2695120.0,7846.0,1.9385026737967914
Rice,Monsoon,Kushtia,5922643.0,13962896,577.4,991161155.4,1951472.19,2.3575447650651915
Rice,Autumn,Khulna,112438.0,233217,2111.2,8644505.46,22109.5,2.0741831053558406
Rice,Summer,Dinajpur,3900.0,10700,179.7,-617137.0,-1986.0,2.7435897435897436
Rice,Monsoon,Narsingdi,2975000.0,11823000,312.6,468782250.0,978750.0,3.9741176470588235
Rice,Autumn,Rajshahi,22569.0,48727,2248.4,2260994.81,3093.63,2.159023439230803
Rice,Winter,Rajshahi,3929.0,13846,5800.3,-1583015.23,-4939.17,3.5240519216085517
Rice,Monsoon,Narayanganj,1725730.0,7115195,540.9,248350727.7,462947.1,4.123005916336854
Rice,Monsoon,Rangamati,249830.0,422298,753.8,24515137.9,61955.8,1.6903414321738783
Rice,Monsoon,Gazipur,4273000.0,3278000,702.8,402524910.0,1062250.0,0.7671425228176925
Rice,Autumn,Gazipur,797000.0,743000,1284.3,83585610.0,212190.0,0.9322459222082811
Rice,Monsoon,Noakhali,7039.0,19873,414.6,6858.560000000056,-2366.49,2.8232703509021166
Rice,Monsoon,Narsingdi,3103000.0,12822000,185.5,501306600.0,1080050.0,4.132130196583951
Rice,Monsoon,Dinajpur,741042.0,1584355,384.29999999999995,116017942.2,241543.86,2.138009721446288
Rice,Autumn,Barisal,423121.0,751970,1652.9,39268425.57,128167.51000000001,1.7771984845942415
Rice,Monsoon,Dinajpur,726000.0,1376300,821.6,95848400.0,113160.0,1.8957300275482094
Rice,Monsoon,Brahmanbaria,71810.0,114896,852.2,10647582.0,22133.5,1.6
Rice,Autumn,Rangpur,88370.0,200290,1455.0,6730956.0,19627.3,2.266493153785221
Rice,Summer,Tangail,69640.0,161900,951.0999999999999,9672330.0,21374.0,2.3248133256748993
Rice,Monsoon,Mymensingh,126106.0,243661,1047.0,11879205.78,29787.559999999998,1.9321919654893502
Rice,Autumn,Rajshahi,32570.0,41908,2714.3,2658812.8,-3068.7,1.2867055572612833
Rice,Summer,Khulna,41079.0,111850,2311.2,2888948.93,7269.75,2.7228024051218385
Rice,Monsoon,Narsingdi,2849000.0,11390000,138.89999999999998,428629200.0,880190.0,3.997893997893998
Rice,Monsoon,Jessore,1634921.0,5097447,487.6,245807674.2,536523.93,3.117855235818734
Rice,Summer,Natore,12364.0,41864,1724.3,649357.6000000001,-1021.76,3.3859592364930444
Rice,Winter,Satkhira,1000.0,2000,1509.8,-901020.0,-2760.0,2.0
Rice,Summer,Khulna,51132.63,137465,2931.8,7493641.169,9271.8312,2.6884007335433364
Rice,Autumn,Dhaka,144766.0,209122,2172.9,22481045.2,47668.1,1.4445518975450036
Rice,Monsoon,Jamalpur,16862.0,36979,2226.8,584101.5,-98.30000000000018,2.1930375993357845
Rice,Autumn,Khulna,120217.0,235849,2751.5,9877439.6,28862.93,1.9618606353510735
Rice,Monsoon,Sylhet,26263.0,66868,1234.5875,1682240.19,3828.38,2.546091459467692
Rice,Monsoon,Feni,15908.0,23439,2478.5,688316.04,1295.1599999999999,1.473409605230073
Rice,Monsoon,Natore,259805.0,523203,1524.3,32657987.0,35568.8,2.0138296029714593
Rice,Monsoon,Kushtia,5631949.0,11938078,542.6,934523048.4,1348667.76,2.1197063396703344
Rice,Summer,Dhaka,400873.0,1145512,2172.9,64021600.6,137305.55,2.8575434115043916
Rice,Winter,Sylhet,10920.0,26585,1034.5875,-186078.80000000005,-3379.2,2.4345238095238093
Rice,Winter,Tongi,849093.0,1248966,956.5999999999999,127179079.3,277200.69,1.47094134564765
Rice,Autumn,Khulna,63232.0,161083,1987.6,8535385.6,16601.92,2.5474917763157894
Rice,Summer,Mymensingh,116220.0,166198,547.8,9591274.8,15406.2,1.4300292548614697
Rice,Summer,Natore,15682.0,51570,1173.0,1543620.4,2488.7,3.288483611784211
Rice,Summer,Mymensingh,124874.0,246807,1002.7,11252877.62,27715.980000000003,1.9764482598459248
Rice,Monsoon,Kushtia,5148046.0,10714990,385.79999999999995,801168527.7,872167.82,2.0813702907860576
Rice,Monsoon,Sylhet,4493.0,12290,1234.5875,-357321.28,-2595.63,2.735366125083463
Rice,Monsoon,Narayanganj,1794991.0,7949437,711.3,269971841.4,589347.03,4.428677915376735
Rice,Monsoon,Tangail,1417445.0,3143748,1187.4,228909579.0,493105.75,2.2178976962069075
Rice,Monsoon,Narsingdi,2519000.0,7940000,188.60000000000002,246877200.0,724510.0,3.15204446208813
Rice,Monsoon,Pabna,265999.0,718304,1895.6090909999998,42560152.48,81779.67,2.700401129327554
Rice,Winter,Chittagong,52005.0,106335,1013.3,4105330.8499999996,10521.3,2.0447072396884916
Rice,Monsoon,Bogra,2027000.0,3546790,400.70000000000005,317083570.0,659910.0,1.7497730636408486
Rice,Winter,Dhaka,1707340.0,2594392,1784.6,202744212.8,352541.4,1.519552051729591
Rice,Winter,Dhaka,1636050.0,2574284,2336.9,176249657.0,340570.5,1.5734751382903946
Rice,Autumn,Jamalpur,22633.0,25671,1448.8,1270242.17,110.90999999999985,1.1342287809835196
Rice,Monsoon,Tangail,1528100.0,3001640,803.4,229437480.0,470711.0,1.9642955303972254
Rice,Autumn,Tongi,153608.9,105328,949.2,15641988.23,29257.869,0.6856894359636714
Rice,Monsoon,Kushtia,5631949.0,11938078,342.6,933523048.4,1345667.76,2.1197063396703344
Rice,Monsoon,Dinajpur,658500.0,1228400,418.0,101607470.0,108945.0,1.8654517843583902
Rice,Monsoon,Natore,271671.0,520831,1334.3,24889995.58,59201.04,1.917138745026153
Rice,Summer,Kushtia,29947.0,75449,216.39999999999998,2520799.12,3882.51,2.5194176378268276
Rice,Winter,Barisal,3992412.0,11010468,1630.0,627565345.3,1514116.56,2.7578486388679324
Rice,Monsoon,Rajshahi,109721.0,200703,3121.3,9860184.58,23333.04,1.829212274769643
Rice,Monsoon,Narayanganj,1789170.0,5039954,867.2,237675278.0,283267.2,2.8169229307444232
Rice,Summer,Chittagong,284632.0,822692,946.3,35350352.72,59619.04,2.8903707243036623
Rice,Summer,Dinajpur,11800.0,54700,258.4,117106.0,-50.0,4.635593220338983
Rice,Monsoon,Noakhali,7303.0,10799,584.5,-278463.6,-882.1300000000001,1.47870738052855
Rice,Summer,Gazipur,381810.0,912040,1084.3,38521495.3,97088.7,2.3887273774914224
Rice,Monsoon,Tangail,1491300.0,2488600,1239.4,189453923.0,325086.0,1.6687453899282505
Rice,Monsoon,Dinajpur,665600.0,1157300,519.8,71111104.0,136776.0,1.7387319711538463
Rice,Summer,Barisal,1206829.0,3569520,1452.9,112853915.9,368116.99,2.957767836205461
Rice,Winter,Chittagong,50456.0,102312,660.8,3776669.5199999996,9614.0,2.027746947835738
Rice,Summer,Dhaka,400873.0,1145512,1972.9,63021600.6,134305.55,2.8575434115043916
Rice,Monsoon,Pabna,15837.0,16787,3126.8,1493377.2799999998,3018.0600000000004,1.0599861084801414
Rice,Monsoon,Sirajganj,3769746.0,2369295,696.4,369075964.8,977133.96,0.6285025569361967
Rice,Monsoon,Sylhet,4325.0,15281,1382.4,-319072.0,-1356.5,3.533179190751445
Rice,Winter,Cox's Bazar,495113.0,1690109,546.4,73742258.48,160387.29,3.413582353927285
Rice,Monsoon,Brahmanbaria,72620.0,116879,1017.7,11473211.2,23869.4,1.6094602038006058
Rice,Winter,Barisal,3926544.0,9227590,1807.5,522800969.6,625247.04,2.35005388962915
Rice,Monsoon,Satkhira,155000.0,235000,1332.0,14830150.0,37300.0,1.5161290322580645
Rice,Monsoon,Narsingdi,2614000.0,9656000,-148.3,255733720.0,618360.0,3.693955623565417
Rice,Autumn,Mymensingh,2844474.0,4354156,1047.0,289506129.6,736563.24,1.5307420633832476
Rice,Monsoon,Noakhali,7303.0,10799,384.5,-1278463.6,-3882.13,1.47870738052855
Rice,Winter,Chittagong,43192.0,94196,978.9863640000001,6235523.84,11253.36,2.1808668271902203
Rice,Autumn,Jamalpur,18510.0,22904,1778.5,1179277.6,848.6999999999998,1.2373851971907077
Rice,Autumn,Khulna,105349.0,241824,2480.2,9413510.66,16123.29,2.295456055586669
Rice,Winter,Comilla,11301.0,31718,2572.5,779229.44,1294.38,2.806654278382444
Rice,Monsoon,Bogra,5514025.0,6663769,822.9000000000001,583203473.3,1482786.75,1.208512656362639
Rice,Monsoon,Dinajpur,658500.0,1228400,218.0,100607470.0,105945.0,1.8654517843583902
Rice,Winter,Comilla,13614.0,36579,2187.1,149786.74000000022,-1507.38,2.6868664609960335
Rice,Monsoon,Chittagong,944272.0,2100123,667.6,92464042.56,223625.28,2.2240657352966093
Rice,Monsoon,Bogra,5514025.0,6663769,1022.9000000000001,584203473.3,1485786.75,1.208512656362639
Rice,Autumn,Rajshahi,32596.0,42492,2919.7,4414521.56,4823.04,1.303595533194257
Rice,Monsoon,Comilla,33728.0,90072,2116.3,1193029.7599999998,2432.0,2.6705407969639468
Rice,Winter,Barisal,4010973.0,10410533,1166.0,602854728.4,1237401.63,2.595513108664656
Rice,Monsoon,Kaptai,133500.0,244741,2233.3,21929960.0,46395.0,1.8332659176029962
Rice,Summer,Gazipur,224780.0,793690,1260.5,33447535.0,75673.0,3.5309636088619984
Rice,Summer,Tangail,37400.0,91690,1009.8,3403926.0,4098.0,2.4516042780748664
Rice,Monsoon,Tongi,1527103.0,2894101,1022.7,246696106.6,531486.05,1.895157694012781
Rice,Monsoon,Chittagong,1048427.0,2667359,756.2,157102791.6,322012.37,2.5441532886886735
Rice,Autumn,Khulna,63232.0,161083,1987.6,8535385.6,16601.92,2.5474917763157894
Rice,Monsoon,Kushtia,5631949.0,11938078,542.6,934523048.4,1348667.76,2.1197063396703344
Rice,Summer,Tangail,69640.0,161900,751.0999999999999,8672330.0,18374.0,2.3248133256748993
Rice,Autumn,Barisal,281618.0,565825,1807.5,36567841.2,42058.88,2.009193304405258
Rice,Monsoon,Faridpur,905651.0,2468000,153.89999999999998,84737980.17,223412.75,2.725111549592503
Rice,Winter,Barisal,4028620.0,7653780,1952.5,397027656.0,1165299.8,1.8998515620733651
Rice,Autumn,Tongi,153608.9,105328,749.2,14641988.23,26257.869,0.6856894359636714
Rice,Summer,Chittagong,150993.0,484330,1219.1,23491064.6,49847.55,3.2076321418873723
Rice,Autumn,Tongi,139909.0,143816,756.5999999999999,19120662.64,40169.97,1.027925294298437
Rice,Winter,Khulna,162445.0,336416,2012.6,13947225.65,36235.7,2.070953245713934
Rice,Summer,Khulna,48858.28,196784,2789.7,6924813.016,14100.398000000001,4.027648947118073
Rice,Summer,Kushtia,24695.0,61514,385.79999999999995,2847974.9,1198.1499999999996,2.4909495849362218
Rice,Monsoon,Kushtia,5837445.0,12434053,196.70000000000005,919790939.9,1920356.85,2.13005056150422
Rice,Winter,Satkhira,1330.0,3150,1571.8,-779073.7,-2680.8,2.3684210526315788
Rice,Summer,Kushtia,6052.0,16186,683.4,-357701.24,-1365.96,2.6744877726371445
Rice,Monsoon,Comilla,24411.0,60556,4089.5,2192833.36,3032.0699999999997,2.4806849371185122
Rice,Winter,Khulna,72253.0,141397,2724.3,10072772.25,22288.55,1.9569706448175161
Rice,Winter,Dhaka,1777257.0,2759652,1765.5,173473319.7,459086.82,1.5527591113721877
Rice,Monsoon,Rangpur,165370.0,389170,1333.561905,20119402.7,33381.4,2.35332889883292
Rice,Monsoon,Sirajganj,3939826.0,6300825,1102.7,658999651.5,1297142.58,1.5992647898663546
Rice,Monsoon,Kaptai,115481.0,114116,3416.7,10409522.8,30489.489999999998,0.9881798737454647
Rice,Monsoon,Noakhali,5973.0,17260,547.1,-84637.75,-909.4499999999998,2.889670182487862
Rice,Autumn,Barisal,425002.0,740688,1752.5,39990197.6,117250.58,1.7427870927666222
Rice,Summer,Tangail,37400.0,91690,1009.8,3403926.0,4098.0,2.4516042780748664
Rice,Summer,Mymensingh,124874.0,246807,1202.7,12252877.62,30715.980000000003,1.9764482598459248
Rice,Monsoon,Natore,259805.0,523203,1524.3,32657987.0,35568.8,2.0138296029714593
Rice,Winter,Rajshahi,62892.0,117116,2919.7,9446990.12,12094.08,1.8621764294345862
Rice,Summer,Barisal,1185381.0,4005685,1595.8,180659638.3,411883.35,3.37923840520474
Rice,Autumn,Dhaka,398316.0,398077,1984.6,46766054.72,80646.36,0.9993999738900772
Rice,Autumn,Jamalpur,25826.0,26644,2239.340909,3326371.5199999996,5522.58,1.0316735073182064
Rice,Monsoon,Brahmanbaria,71810.0,114896,652.2,9647582.0,19133.5,1.6
Rice,Autumn,Rajshahi,22569.0,48727,2048.4,1260994.81,93.63000000000011,2.159023439230803
Rice,Monsoon,Dinajpur,583500.0,472600,179.7,56282195.0,148710.0,0.8099400171379606
Rice,Monsoon,Natore,259805.0,523203,1724.3,33657987.0,38568.8,2.0138296029714593
Rice,Monsoon,Tangail,1516400.0,2784600,774.0954549999999,252027328.0,494412.0,1.836322869955157
Rice,Autumn,Jamalpur,22633.0,25671,1248.8,270242.1699999999,-2889.09,1.1342287809835196
Rice,Winter,Natore,9923.0,31208,778.9000000000001,-732733.6699999999,-3816.94,3.1450166280358762
Rice,Winter,Pabna,147295.0,471608,1852.8000000000002,23299389.2,48499.15,3.20179232153162
Rice,Winter,Khulna,157004.0,343792,2111.2,12863568.68,33251.0,2.1897021731930395
Rice,Autumn,Gazipur,426080.0,769480,1393.9,72183500.8,154649.6,1.805951933909125
Rice,Monsoon,Narsingdi,2975000.0,11823000,112.60000000000002,467782250.0,975750.0,3.9741176470588235
Rice,Winter,Gazipur,3130820.0,6280410,1235.9,505819004.0,1089787.0,2.0059952344753134
Rice,Monsoon,Kushtia,5837445.0,12434053,396.70000000000005,920790939.9,1923356.85,2.13005056150422
Rice,Winter,Dhaka,1707340.0,2594392,1984.6,203744212.8,355541.4,1.519552051729591
Rice,Autumn,Mymensingh,749671.0,892725,1103.7,70346189.07,229398.01,1.1908223740814303
Rice,Monsoon,Tongi,1357726.0,3612589,937.8,232203017.8,499358.62,2.660764395761737
Rice,Winter,Jamalpur,7.0,6,2538.7,-998837.23,-2998.32,0.8571428571428571
Rice,Summer,Sylhet,5098.0,13451,1234.5875,-205629.64,-2133.34,2.638485680659082
Rice,Autumn,Khulna,120217.0,235849,2751.5,9877439.6,28862.93,1.9618606353510735
Rice,Monsoon,Narsingdi,2849000.0,11390000,-61.10000000000002,427629200.0,877190.0,3.997893997893998
Rice,Monsoon,Rangamati,262012.0,615799,616.3,40498346.4,85704.2,2.350270216631299
Rice,Monsoon,Comilla,52191.0,121679,3474.7,5962279.4,5350.5599999999995,2.331417294169493
Rice,Monsoon,Jamalpur,49713.0,88397,2335.9,4276040.69,10422.51,1.7781465612616418
Rice,Monsoon,Tangail,1450000.0,2138100,802.4,224939000.0,243500.0,1.4745517241379311
Rice,Summer,Dinajpur,33140.0,107509,384.29999999999995,4233137.4,7936.200000000001,3.2440856970428484
Rice,Monsoon,Rangpur,157050.0,364980,1892.6999999999998,15667716.5,39403.5,2.323973256924546
Rice,Monsoon,Jamalpur,54393.0,15501,2895.2,6256026.2,5702.879999999999,0.284981523357785
Rice,Autumn,Mymensingh,581128.0,1010341,861.0,86727082.88,188772.24,1.7385859913822772
Rice,Monsoon,Jamalpur,59196.0,114630,2099.5,3859220.08,8207.04,1.936448408676262
Rice,Summer,Khulna,51132.63,137465,2931.8,7493641.169,9271.8312,2.6884007335433364
Rice,Monsoon,Bogra,1675513.0,1302615,495.70000000000005,179525078.4,345857.73,0.7774424907476098
Rice,Monsoon,Comilla,30632.0,72221,3993.3,4088281.5199999996,4351.68,2.3576978323322018
Rice,Winter,Gazipur,3222020.0,8052660,1193.9,551414155.2,1186147.4,2.4992582293095635
Rice,Winter,Barisal,4010973.0,10410533,1166.0,602854728.4,1237401.63,2.595513108664656
Rice,Autumn,Gazipur,678000.0,563000,891.9000000000001,110622580.0,156720.0,0.8303834808259587
Rice,Summer,Kushtia,7839.0,18016,675.5999999999999,-1224095.78,-4118.64,2.2982523281030742
Rice,Monsoon,Jessore,2848794.0,7056175,250.39999999999998,300342507.2,763174.38,2.476898996557842
Rice,Monsoon,Pabna,15228.0,16175,1452.8000000000002,-1384438.7200000002,-6365.64,1.062188074599422
Rice,Monsoon,Bogra,2027000.0,3546790,800.7,319083570.0,665910.0,1.7497730636408486
Rice,Winter,Dhaka,1707340.0,2594392,1584.6,201744212.8,349541.4,1.519552051729591
Rice,Summer,Barisal,1406078.0,4198595,1429.1,132113404.3,348519.5,2.986032780542758
Rice,Winter,Rajshahi,12797.0,47413,2719.7,125709.66999999993,-2928.72,3.7050089864812064
Rice,Monsoon,Brahmanbaria,71810.0,114896,652.2,9647582.0,19133.5,1.6
Rice,Winter,Mymensingh,2593026.0,6096095,794.7,443378145.8,953419.62,2.35095791557817
Rice,Monsoon,Gazipur,4500000.0,7220000,1472.5,458585000.0,1167000.0,1.6044444444444443
Rice,Winter,Sylhet,10920.0,26585,1234.5875,813921.2,-379.1999999999998,2.4345238095238093
Rice,Monsoon,Dinajpur,792207.0,1808275,510.5,120405722.8,274272.45,2.282578921923184
Rice,Autumn,Dhaka,238178.0,308745,1967.5,34917242.4,70835.18,1.2962784136234244
Rice,Summer,Barisal,1376387.0,4257111,1412.9,148117767.6,286041.27,3.092960773387136
Rice,Monsoon,Jessore,2108904.0,5841539,226.0,205739317.9,497136.96,2.769940689571455
Rice,Monsoon,Dinajpur,741042.0,1584355,184.29999999999995,115017942.2,238543.86,2.138009721446288
Rice,Monsoon,Natore,270608.0,551716,647.8,41166138.56,43003.36,2.0388015136285698
Rice,Autumn,Gazipur,757000.0,765000,1516.9,95676470.0,163540.0,1.010568031704095
Rice,Monsoon,Tangail,1424765.0,2668600,929.5,223315001.6,538410.7,1.873010636841865
Rice,Monsoon,Natore,270608.0,551716,447.79999999999995,40166138.56,40003.36,2.0388015136285698
Rice,Autumn,Tongi,153608.9,105328,749.2,14641988.23,26257.869,0.6856894359636714
Rice,Autumn,Tongi,136359.61,89082,641.2,10909164.28,28089.902499999997,0.6532872893960316
Rice,Winter,Sylhet,8382.0,24736,883.2,211115.17999999993,-736.8600000000001,2.951085659747077
Rice,Summer,Dinajpur,3900.0,10700,-20.30000000000001,-1617137.0,-4986.0,2.7435897435897436
Rice,Summer,Tangail,25100.0,50500,457.79999999999995,-535933.0,-2474.0,2.0119521912350598
Rice,Winter,Rajshahi,9854.0,39940,2254.7,258454.34000000008,-832.1199999999999,4.053176375076111
Rice,Monsoon,Bogra,1697346.0,975274,523.3,165628456.8,438309.96,0.5745876209093491
Rice,Summer,Kushtia,23984.0,62203,546.3,2616787.2,4435.04,2.593520680453636
Rice,Summer,Gazipur,224780.0,793690,1260.5,33447535.0,75673.0,3.5309636088619984
Rice,Monsoon,Natore,246539.0,620027,1275.8,37815100.16,90684.82,2.5149246163892935
Rice,Winter,Khulna,174714.0,346022,2951.5,16261743.2,47667.06,1.9805052829195142
Rice,Winter,Satkhira,3550.0,8950,1096.6,-464660.0,-1899.5,2.5211267605633805
Rice,Monsoon,Kushtia,5837445.0,12434053,396.70000000000005,920790939.9,1923356.85,2.13005056150422
Rice,Summer,Tangail,26500.0,61100,767.4,1508755.0,3625.0,2.3056603773584907
Rice,Autumn,Jamalpur,22633.0,25671,1648.8,2270242.17,3110.91,1.1342287809835196
Rice,Winter,Chittagong,18686.0,49615,947.2,1863629.5,3540.1000000000004,2.6551964037247138
Rice,Monsoon,Comilla,52985.0,128945,2728.8,5766714.35,8656.7,2.433613286779277
Rice,Autumn,Barisal,425002.0,740688,1552.5,38990197.6,114250.58,1.7427870927666222
Rice,Autumn,Barisal,227829.0,591451,1283.5,33393065.840000004,72183.57,2.5960303561004086
Rice,Monsoon,Gazipur,4273000.0,3278000,702.8,402524910.0,1062250.0,0.7671425228176925
Rice,Summer,Khulna,47290.01,149217,2435.1,4922022.475,6605.703299999999,3.155359874104488
Rice,Summer,Kushtia,23984.0,62203,546.3,2616787.2,4435.04,2.593520680453636
Rice,Monsoon,Dinajpur,664000.0,1028700,466.5,66814320.0,169640.0,1.5492469879518072
Rice,Monsoon,Sirajganj,3928815.0,4707499,917.9000000000001,560977697.6,350593.35,1.1981981844398375
Rice,Winter,Sylhet,10920.0,26585,1034.5875,-186078.80000000005,-3379.2,2.4345238095238093
Rice,Winter,Khulna,148893.0,335529,2480.2,14131067.62,25267.53,2.253490761822248
Rice,Monsoon,Chittagong,1035111.0,3057894,835.5999999999999,147563188.4,273479.97,2.954170132478546
Rice,Winter,Chittagong,54629.0,158046,667.6,4407178.42,10110.96,2.893078767687492
Rice,Monsoon,Rangpur,122690.0,257580,976.7,17501652.0,35033.9,2.0994376069769336
Rice,Summer,Gazipur,224780.0,793690,1260.5,33447535.0,75673.0,3.5309636088619984
Rice,Monsoon,Chittagong,1117720.0,3218289,978.9863640000001,186240454.4,365847.6,2.8793338224242206
